StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q75,GENDER,EDU,RACE,RACE_7_TEXT,AGE_CAT,PARTY7,SOCIAL_1,SOCIAL_2,SOCIAL_3,SOCIAL_4,KNOW_EDU,KNOW_HELP,AI,FOLLOW,IDEO_1,PPID_1,PPID_2,PPID_3,PPID_4,CHECK,CHECK_6_TEXT,BEN_3_1,BEN_3_2,BEN_3_3,IMM_3_1,IMM_3_2,IMM_3_3,TRUMP_ECON_3_1,TRUMP_ECON_3_2,TRUMP_ECON_3_3,FAIR,BIASED,TRUST,AGREE,CIVIL_FAIR,CIVIL_BIASED,CIVIL_TRUST,CIVIL_AGREE,FACTS_FAIR,FACTS_BIASED,FACTS_TRUST,FACTS_AGREE,DEC_FAIR,DEC_BIASED,DEC_TRUST,DEC_AGREE,IMM_AGREE,IMM_QUALITY,IMM_CRED,IMM_BIASED,BEN_AGREE,BEN_QUALITY,BEN_CRED,BEN_BIASED,TE_AGREE,TE_QUALITY,TE_CRED,TE_BIASED,OPEN,AGE,RELIGION,RELIGION_11_TEXT,BORN_AGAIN,INCOME,condition,pro,pid,psid,screen,caps_person_mod,lc_moderator,caps_moderator,lc_trained,lc_person,lc_journo,lc_journo_verb,lc_person_pronoun,lc_no_artilce,lc_analysis,lc_person_pronoun_no_article,lc_write_gen,lc_write_gen_post,lc_this_person,lc_wrote_gen_post,lc_generating,lc_this_mod,party,own_imm_lib,own_ben_lib,own_trump_lib,imm_lib,ben_lib,trump_lib
12/5/2019 12:36,12/5/2019 12:52,0,99.40.73.201,100,970,1,12/5/2019 12:52,R_12rMP3xPdAjtDcL,,,,,41.87319946,-88.00019836,anonymous,EN,1,1,3,6,,5,5,1,3,1,1,5,1,"2,7,8,9,10",20,7,4,4,4,2,2,,11,11,9,9,10,7,7,11,11,3,5,4,4,4,5,4,4,4,3,3,4,3,3,3,4,4,3,3,3,5,4,3,4,4,4,3,4,some of the situations are not detailed enough for a good answer such as immigration was it for illegal or legal. The answer would be different for each one,64,2,,2,17,2,1,1106842092,KS_G9QDMwM1E6Wj05gD_YQ**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,8.666666667,10.33333333,9.666666667,0,0,0
12/5/2019 14:00,12/5/2019 14:03,0,152.19.51.216,100,217,1,12/5/2019 14:03,R_2eW31zKZ2f9HfhS,,,,,36.05409241,-79.10549927,anonymous,EN,1,2,3,6,,4,7,3,3,3,3,5,2,11,4,7,6,6,6,6,2,,13,13,3,13,12,13,13,13,13,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,3,3,4,4,4,4,4,4,4,4,4,4,4,none,49,13,,2,24,2,0,1502048780,KS_G9QDMwM0fqJSK5tgs6w**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,12.66666667,9.666666667,13,1,1,1
12/5/2019 14:50,12/5/2019 14:59,0,72.188.195.228,100,545,1,12/5/2019 14:59,R_2wjbCdVJNUH2rBu,,,,,28.71150208,-81.5134964,anonymous,EN,1,2,4,5,,3,3,2,5,2,5,1,3,"7,8,9,10",4,7,3,3,4,1,2,,5,7,3,1,3,1,7,1,4,3,2,2,2,3,3,2,3,4,4,5,5,4,4,4,4,6,5,4,4,6,6,6,4,6,5,5,4,No,43,13,,1,14,1,1,1649010632,KS_G9QDMwM1jZ7Yxh0Qo8w**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,1.666666667,5,4,1,1,1
12/5/2019 18:13,12/5/2019 19:01,0,172.8.204.204,100,2885,1,12/5/2019 19:01,R_2rr8QdUYrY9aWKH,,,,,43.06280518,-89.31710052,anonymous,EN,1,1,5,6,,6,5,2,3,2,4,"1,4",3,"2,7,8",20,7,4,4,4,4,2,,10,5,3,9,11,7,10,11,13,3,3,2,3,3,3,2,4,3,4,4,4,2,2,1,2,5,4,4,5,5,4,4,5,6,5,5,4,no,74,1,,2,19,2,1,1505286287,KS_G9QDMwM2lpquVeZEK1A**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,9,6,11.33333333,0,1,0
12/9/2019 19:19,12/9/2019 19:30,0,66.182.201.113,100,657,1,12/9/2019 19:30,R_1QmwQoYoiVQnFsx,,,,,32.93209839,-97.28340149,anonymous,EN,1,1,6,6,,5,7,3,4,2,3,1,2,"1,3,4,5,7,8,9",7,7,6,4,6,5,2,,11,9,4,5,5,7,6,7,7,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,3,4,3,4,3,6,4,2,2,4,No,61,1,,1,25,2,0,1501345960,KS_G9QDMwM3dEQR42oKRAg**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,5.666666667,8,6.666666667,0,1,0
12/9/2019 19:20,12/9/2019 19:34,0,47.37.6.190,100,799,1,12/9/2019 19:34,R_3HphokNSX0p3BXJ,,,,,39.0809021,-108.4925003,anonymous,EN,1,1,7,6,,5,6,2,3,1,4,1,3,"1,2,4,5,8",20,7,6,3,4,3,2,,5,5,2,4,9,4,6,7,8,4,3,3,5,4,3,3,3,3,2,2,2,4,2,3,3,3,2,2,2,4,4,3,3,4,3,3,4,None,64,1,,1,24,1,0,1504049331,KS_G9QDMwM0XTEkdhJeq4A**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,5.666666667,4,7,0,0,1
12/9/2019 20:05,12/9/2019 20:09,0,98.114.61.91,100,259,1,12/9/2019 20:09,R_A0eqby88E1QUD5L,,,,,40.21659851,-75.25650024,anonymous,EN,1,1,6,6,,5,7,3,3,2,2,2,3,"1,2,3,4,5,6,7,8,9,10",7,7,5,5,5,4,2,,10,10,8,10,10,5,8,10,10,3,5,4,4,3,3,4,3,4,4,4,4,4,4,5,5,3,3,4,4,4,3,3,5,4,3,4,4,,58,1,,2,25,2,1,1503864379,KS_G9QDMwM3xHGWkXoWLjA**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,8.333333333,9.333333333,9.333333333,0,0,0
12/10/2019 9:57,12/10/2019 10:16,0,73.152.29.71,100,1145,1,12/10/2019 10:16,R_2TmytZrhosI6t51,,,,,38.45550537,-77.43260193,anonymous,EN,1,1,6,6,,5,5,3,5,2,2,5,3,6,7,7,4,4,4,3,2,,7,8,9,9,8,7,7,7,9,4,4,4,4,3,4,5,3,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,no,58,12,,,23,2,0,1514540342,KS_G9QDMwM2GGmZH_-WF-Q**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,8,8,7.666666667,1,1,1
12/10/2019 15:23,12/10/2019 15:26,0,68.49.50.100,100,161,1,12/10/2019 15:26,R_2SD2IaIKR7J50yg,,,,,42.58360291,-83.49890137,anonymous,EN,1,1,6,6,,4,7,3,3,3,3,1,2,11,7,7,3,5,4,4,2,,9,8,9,10,8,9,9,8,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,no,49,10,,,28,1,1,1654018931,KS_G9QDMwM3TPVZAABgvUg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,9,8.666666667,8.666666667,0,0,0
12/12/2019 8:18,12/12/2019 8:22,0,70.178.241.231,100,231,1,12/12/2019 8:22,R_VVWITs6LUm6KRfX,,,,,36.35189819,-94.21970367,anonymous,EN,1,1,7,6,,4,6,1,1,1,2,1,2,"2,4",21,7,3,5,5,4,2,,13,13,1,1,9,1,1,1,6,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,49,5,,,28,2,0,1502072781,KS_G9QDMwM35fm-xVHwhdg**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,3.666666667,9,2.666666667,0,1,0
12/12/2019 9:12,12/12/2019 9:20,0,75.97.234.126,100,479,1,12/12/2019 9:20,R_2YJTxYyl8ELESjB,,,,,40.83250427,-75.70140076,anonymous,EN,1,1,3,6,,3,5,1,1,3,3,5,3,"1,2,4,8,9,10",7,7,5,4,4,4,2,,8,10,7,13,13,11,12,10,12,2,6,1,3,2,1,1,2,3,3,1,3,2,1,1,2,7,4,5,4,6,5,4,4,6,4,4,4,,36,10,,,15,1,1,1289901297,KS_G9QDMwM1JEPdngIsUbw**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,12.33333333,8.333333333,11.33333333,0,0,0
12/12/2019 9:33,12/12/2019 9:46,0,174.250.60.3,100,757,1,12/12/2019 9:46,R_1rH34lFnrE3hrPp,,,,,37.75100708,-97.8219986,anonymous,EN,1,1,3,6,,2,4,2,3,1,2,4,3,"1,10",7,7,7,6,7,2,2,,1,11,1,13,13,13,5,13,13,1,1,1,1,2,1,1,3,3,1,1,1,1,1,1,3,7,7,7,5,1,1,2,1,5,4,4,4,No thank you,34,1,,1,20,2,1,1672940818,KS_G9QDMwM0h6Cdr-HUFBA**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,independent,13,4.333333333,10.33333333,0,1,0
12/12/2019 9:34,12/12/2019 9:46,0,72.12.196.221,100,734,1,12/12/2019 9:46,R_OjILIUodeNlRLJT,,,,,40.32279968,-86.88809967,anonymous,EN,1,1,4,6,,3,4,3,3,3,3,2,3,7,7,7,5,5,5,5,3,,12,11,11,7,7,8,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,no,40,13,,2,18,2,0,1502128663,KS_G9QDMwM13CxxK8ZHVGg**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,independent,7.333333333,11.33333333,7,1,1,1
12/12/2019 9:35,12/12/2019 9:46,0,73.177.123.232,100,636,1,12/12/2019 9:46,R_27d5pHz1VQLlpJ6,,,,,32.46440125,-93.72070313,anonymous,EN,1,1,5,6,,3,4,4,4,5,4,5,2,3,20,7,5,5,5,4,2,,10,12,9,11,12,9,10,10,12,3,6,3,4,5,5,3,3,5,6,5,3,5,5,3,3,5,5,5,4,6,5,6,5,5,4,5,4,a lot depends on where they get their n information from. do they have good sorses?,40,1,,1,7,2,1,1512354691,KS_G9QDMwM19tPKTQ9Ov9Q**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,independent,10.66666667,10.33333333,10.66666667,0,0,0
12/12/2019 20:14,12/12/2019 20:16,0,108.18.103.139,100,139,1,12/12/2019 20:16,R_PRSpSgMcHiuxsLT,,,,,38.97799683,-77.33899689,anonymous,EN,1,1,4,4,,3,7,3,3,3,3,5,1,11,7,7,4,4,4,4,1,,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,none,35,12,,,10,1,1,1502504202,KS_G9QDMwM1mTer1mdwCpQ**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,8,8,8,0,0,0
12/14/2019 19:28,12/14/2019 19:34,0,99.130.115.96,100,317,1,12/14/2019 19:34,R_1ou7JHzcOkDh6BM,,,,,29.83230591,-95.73600006,anonymous,EN,1,1,5,6,,2,3,3,4,3,4,1,3,"1,3,5,6,8,9",7,7,4,4,4,4,2,,7,3,3,5,5,5,4,5,9,5,4,4,3,5,3,5,5,5,4,5,5,5,4,5,4,5,4,4,2,4,3,3,4,4,4,4,4,No,25,13,,1,15,3,0,1671373257,KS_G9QDMwM2P8FHeScHcuQ**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,5,4.333333333,6,0,0,0
12/15/2019 7:06,12/15/2019 7:09,0,69.204.250.171,100,211,1,12/15/2019 7:09,R_1NCxKsQNhKkjHHu,,,,,40.7263031,-73.98179626,anonymous,EN,1,1,5,6,,2,5,1,2,3,4,1,4,3,7,7,1,4,3,2,2,,5,3,4,6,11,9,5,9,12,4,7,2,4,4,3,2,3,5,5,4,2,6,4,4,2,6,2,4,2,6,4,4,2,3,3,1,4,,33,9,,,9,2,0,1502053684,KS_G9QDMwM3r9Z9GNyEXvA**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,8.666666667,4,8.666666667,1,0,1
12/15/2019 15:00,12/15/2019 15:03,0,140.186.213.65,100,186,1,12/15/2019 15:03,R_BF03OP4wSJuZIEF,,,,,44.35899353,-98.21630096,anonymous,EN,1,1,4,6,,1,6,4,3,2,3,2,4,"4,6,7",7,7,3,3,6,5,3,,3,10,12,7,3,5,12,6,5,2,3,6,6,3,4,6,4,4,4,6,4,4,4,7,7,4,4,7,7,5,4,6,4,6,5,7,4,No.,18,13,,1,5,2,1,1656541192,KS_G9QDMwM1Un4h7jiL4NQ**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,5,8.333333333,7.666666667,1,0,0
12/15/2019 16:51,12/15/2019 16:58,0,47.197.28.92,100,424,1,12/15/2019 16:58,R_2yawVWQpcUWamPo,,,,,28.23649597,-82.3289032,anonymous,EN,1,1,5,4,,3,2,4,4,4,4,1,4,"1,2,4,6,8",8,7,4,4,5,4,2,,10,6,5,9,6,5,8,5,9,5,6,4,5,4,6,4,4,5,4,3,5,5,5,4,5,5,4,6,4,4,5,4,5,5,4,5,4,,36,2,,1,13,3,1,1374934814,KS_G9QDMwM1YfITYsZFQqw**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,6.666666667,7,7.333333333,1,0,0
12/15/2019 20:39,12/15/2019 20:41,0,76.188.12.67,100,164,1,12/15/2019 20:41,R_3LX2FeeVghFLCD7,,,,,40.73539734,-82.52200317,anonymous,EN,1,1,5,4,,1,7,1,2,1,4,3,3,4,7,7,4,1,1,3,2,,5,10,1,13,3,8,5,7,4,3,3,4,6,5,4,2,6,2,3,2,6,4,7,2,3,6,6,1,7,5,6,3,5,3,5,4,4,,19,13,,1,9,1,1,1617972078,KS_G9QDMwM3dAUcpASM9OA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,8,5.333333333,5.333333333,0,1,1
12/16/2019 7:49,12/16/2019 7:55,0,73.138.161.21,100,346,1,12/16/2019 7:55,R_2qjTIBaEzzODVqh,,,,,26.1374054,-80.16840363,anonymous,EN,1,1,5,4,,1,4,3,2,4,3,"2,4",3,"4,5",7,7,3,4,5,5,2,,3,7,11,9,10,2,3,10,6,5,3,4,6,5,6,2,5,4,1,5,6,1,3,5,4,6,3,4,5,7,5,4,3,5,6,3,4,Purpose of study?,24,13,,2,2,2,1,1360036477,KS_G9QDMwM1498kaaX9zsQ**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,independent,7,7,6.333333333,0,0,1
12/16/2019 12:48,12/16/2019 12:52,0,73.8.65.152,100,256,1,12/16/2019 12:52,R_1ps5iWJiOnDbstO,,,,,41.90170288,-87.65630341,anonymous,EN,1,1,3,5,,3,4,2,2,3,4,"2,3",3,"3,4",7,7,3,4,4,3,2,,6,12,3,5,7,2,8,6,8,4,4,7,4,4,4,2,1,7,4,6,4,7,5,4,4,4,4,4,7,7,4,1,4,4,4,1,4,mmmmmmmmmmmmmmmmmm,38,2,,1,6,3,1,1675453965,KS_G9QDMwM2EbRZ0c5Y0FQ**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,independent,4.666666667,7,7.333333333,1,0,0
12/16/2019 18:44,12/16/2019 19:17,0,205.142.252.5,100,1990,1,12/16/2019 19:18,R_1ihqquleq9Qkf3E,,,,,44.44909668,-95.78479767,anonymous,EN,1,1,5,6,,2,6,3,4,3,4,1,3,"1,2,4,5,7,9",8,7,4,5,6,5,2,,2,11,5,3,7,9,10,3,11,6,5,5,4,5,4,5,6,5,4,6,4,5,4,3,6,5,5,5,4,4,5,5,3,3,5,5,4,n/A,29,2,,2,15,1,0,1573728880,KS_G9QDMwM2BRI837tlaoA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,6.333333333,6,8,0,0,1
12/16/2019 18:59,12/16/2019 19:58,0,24.10.209.157,100,3501,1,12/16/2019 19:58,R_2rJGWK5C9LCHSWZ,,,,,41.77589417,-111.8068008,anonymous,EN,1,1,5,6,,2,5,3,3,3,3,5,3,"7,8,9,10",4,7,4,3,4,3,2,,7,7,6,6,9,7,5,5,5,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,3,1,2,3,3,4,3,3,3,3,3,4,4,none,29,3,,2,2,1,1,1375413258,KS_G9QDMwM0u9XmewsbXaA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,7.333333333,6.666666667,5,0,1,1
12/16/2019 19:21,12/16/2019 19:41,0,67.149.44.82,100,1199,1,12/16/2019 19:41,R_2csSPFtkSd8En7P,,,,,42.55799866,-82.9980011,anonymous,EN,1,1,4,6,,4,3,2,4,2,2,5,3,"1,2,8",21,7,5,3,4,3,2,,5,3,1,2,9,4,11,11,12,7,4,5,6,7,5,6,7,4,6,4,5,3,4,4,5,6,5,4,6,7,5,4,3,4,4,3,4,The study was interesting to complete.,48,2,,2,13,3,1,1502452451,KS_G9QDMwM13LN2Fz0LZ7Q**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,5,3,11.33333333,1,1,0
12/16/2019 19:31,12/16/2019 19:39,0,100.46.215.24,100,451,1,12/16/2019 19:39,R_1n1McIIb7nC0D7F,,,,,32.77870178,-96.82170105,anonymous,EN,1,1,4,5,,2,4,3,4,3,3,4,4,"2,3,4,5,6",20,7,6,6,6,5,2,,10,10,2,12,11,10,13,13,13,3,3,2,5,2,2,3,3,3,3,3,3,2,1,2,3,3,5,4,2,2,5,3,3,2,5,2,4,None,30,3,,1,24,3,0,1504488125,KS_G9QDMwM1fv86E2UGinQ**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,independent,11,7.333333333,13,1,1,1
12/17/2019 10:31,12/17/2019 10:54,0,108.91.78.188,100,1354,1,12/17/2019 10:54,R_2cjsUGbHaO8HwM5,,,,,34.07670593,-118.1801987,anonymous,EN,1,1,5,3,,4,7,3,4,4,4,5,3,"1,3,8",8,7,5,6,4,5,2,,11,12,8,10,5,3,13,13,13,6,4,6,3,3,5,4,6,5,3,7,3,5,4,3,6,4,5,3,5,6,4,5,4,7,5,6,4,,48,7,,,13,2,1,1503546921,KS_G9QDMwM2oIDwUe91-bA**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,6,10.33333333,13,1,0,0
12/17/2019 10:32,12/17/2019 10:41,0,136.33.231.3,100,570,1,12/17/2019 10:41,R_2D1SiWCThCJ3oMQ,,,,,39.10009766,-94.57820129,anonymous,EN,1,1,4,1,,4,4,1,2,3,4,"1,3",3,4,20,7,2,4,1,3,2,,1,3,2,3,2,1,2,3,4,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NONE,47,1,,2,21,1,1,1278849186,KS_G9QDMwM0X34B8JZEWjQ**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,independent,2,2,3,1,1,1
11/27/2019 19:34,11/27/2019 19:43,0,76.98.60.8,100,534,1,11/27/2019 19:43,R_W0rzTtcQeil8TWF,,,,,39.73840332,-75.66560364,anonymous,EN,1,2,3,6,,5,2,2,3,2,2,5,2,7,8,7,3,3,4,2,2,,5,6,7,11,11,13,12,11,12,4,5,4,4,4,5,4,5,4,5,5,5,5,5,5,5,5,4,5,4,6,6,6,6,5,5,5,5,,60,2,,2,6,1,1,1549724295,KS_G9QDMwM1mjiqeccgyvg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,11.66666667,6,11.66666667,0,1,0
11/27/2019 19:37,11/27/2019 19:43,0,68.0.182.217,100,400,1,11/27/2019 19:43,R_31sK10jPmBwuLZU,,,,,31.98829651,-110.2940979,anonymous,EN,1,2,4,6,,5,4,4,4,3,4,1,3,"2,3,5,7,8,9,10",20,7,7,6,6,6,2,,9,9,9,12,11,10,10,10,12,4,6,4,4,3,5,4,5,3,3,1,3,3,2,2,2,6,4,4,6,5,4,5,6,5,4,4,5,,63,1,,2,3,2,1,1504310034,KS_G9QDMwM13-U_i4C9IKA**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,independent,11,9,10.66666667,0,0,0
11/28/2019 12:56,11/28/2019 12:59,0,73.39.16.35,100,179,1,11/28/2019 12:59,R_8p7wK3QTCjuKixb,,,,,39.15890503,-75.58779907,anonymous,EN,1,1,2,4,,2,4,5,5,5,5,"2,3,4",2,"3,4",21,7,7,7,7,7,2,,13,13,13,11,12,11,13,12,13,5,3,3,4,5,4,3,2,7,5,7,7,3,4,3,3,5,5,4,4,7,5,3,3,6,5,4,5,,27,1,,1,13,2,0,1667798446,KS_G9QDMwM3JKFEXHV1s7g**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,independent,11.33333333,13,12.66666667,1,1,1
11/28/2019 15:27,11/28/2019 15:42,0,99.177.183.103,100,949,1,11/28/2019 15:42,R_2YQTx2YHaxmx6Nt,,,,,41.61720276,-87.84190369,anonymous,EN,1,1,6,3,,3,2,5,4,4,5,2,3,5,8,7,5,3,5,4,2,,9,11,11,10,9,11,11,13,9,4,4,4,4,4,4,5,5,4,5,4,4,4,5,5,5,4,5,5,4,4,5,5,7,4,5,5,5,,35,8,,,16,2,1,1613762038,KS_G9QDMwM0q6VfbkzyiVQ**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,10,10.33333333,11,0,0,0
11/28/2019 15:35,11/28/2019 15:41,0,76.174.72.87,100,346,1,11/28/2019 15:41,R_3Dql1PNq34CIGdR,,,,,33.73379517,-116.9299011,anonymous,EN,1,2,5,6,,4,5,3,3,3,4,5,3,11,7,7,7,3,7,6,2,,13,6,1,13,13,13,13,13,13,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,4,5,3,4,5,3,6,5,5,5,,53,13,,1,9,3,1,1504236308,KS_G9QDMwM09egZZGPRATQ**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Republican,13,6.666666667,13,0,1,0
11/28/2019 16:19,11/28/2019 16:22,0,73.159.134.87,100,173,1,11/28/2019 16:22,R_1CmEK5LoUO4ywSi,,,,,41.64089966,-70.88960266,anonymous,EN,1,2,3,4,,1,3,2,4,2,3,3,3,3,4,7,2,4,2,6,2,,3,4,11,12,3,4,4,12,4,3,6,2,5,3,5,2,6,3,6,3,2,3,5,3,2,2,5,3,5,3,5,3,5,2,3,4,5,,19,8,,,3,1,0,1539883921,KS_G9QDMwM2TkDJ8B7FXWg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,6.333333333,6,6.666666667,0,0,0
