StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CONSENT,GENDER,EDU,COMUNIDAD_AUTÓNOMA,AGE_CAT,SOCIAL_1,SOCIAL_2,SOCIAL_3,SOCIAL_4,KNOW_EDU,KNOW_HELP,AI,FOLLOW,IDEO_1,PPID_1,PPID_2,PPID_3,PPID_4,CHECK,CHECK_6_TEXT,UNEM_3_1,UNEM_3_2,UNEM_3_3,IMM_3_1,IMM_3_2,IMM_3_3,CATAL_3_1,CATAL_3_2,CATAL_3_3,FAIR,BIASED,TRUST,AGREE,CIVIL_FAIR,CIVIL_BIASED,CIVIL_TRUST,CIVIL_AGREE,FACTS_FAIR,FACTS_BIASED,FACTS_TRUST,FACTS_AGREE,DEC_FAIR,DEC_BIASED,DEC_TRUST,DEC_AGREE,IMM_AGREE,IMM_QUALITY,IMM_CRED,IMM_BIASED,BEN_AGREE,BEN_QUALITY,BEN_CRED,BEN_BIASED,TE_AGREE,TE_QUALITY,TE_CRED,TE_BIASED,INCOME,AGE,OPEN,condition,pro,pid,psid,screen,SCENARIO_01,SCENARIO_02,SCENARIO_03,SCENARIO_04,SCENARIO_05,SCENARIO_06,SCENARIO_07,SCENARIO_08,SCENARIO_09,SCENARIO_10,SCENARIO_11,Create New Field or Choose From Dropdown...,ideology,own_imm_lib,own_unem_lib,own_catal_lib,imm_lib,unem_lib,catal_lib
12/21/2019 2:08,12/21/2019 2:14,0,89.130.18.92,100,401,1,12/21/2019 2:14,R_3noNKMtfuNKps7k,,,,,41.38909912,2.161102295,anonymous,EN,1,1,4,9,2,5,4,3,5,1,4,1,21,6,5,1,6,2,2,,11,4,5,8,11,12,1,1,1,4,5,4,4,4,4,4,4,4,4,4,5,5,5,3,5,5,3,3,3,5,5,4,4,7,7,7,7,6,18,Muy facil responder a las preguntas,3,1,1486032170,OXBbUeeV77ElWWKndTezVg**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,derechas,10.33333333,6.666666667,1,0,1,1
12/21/2019 2:08,12/21/2019 2:14,0,88.16.28.39,100,383,1,12/21/2019 2:14,R_1f1Lt4hRfufPtAP,,,,,41.58189392,2.5493927,anonymous,EN,1,1,3,9,3,2,2,2,3,4,3,"1,6",7,5,6,5,5,4,2,,9,8,7,5,3,5,5,7,6,4,6,5,7,6,5,6,6,5,5,5,6,4,5,4,4,6,5,6,6,4,5,5,4,4,6,6,4,5,23,,1,0,1485913377,OXBbUeeV77HUQISnK10gtg**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,centro,4.333333333,8,6,0,1,0
12/21/2019 2:08,12/21/2019 2:21,0,92.185.251.44,100,754,1,12/21/2019 2:21,R_3sb5dXq0ZDuCLHO,,,,,41.38909912,2.161102295,anonymous,EN,1,2,4,9,4,5,4,3,4,1,4,"1,2,7,8,10",7,5,6,6,4,1,2,,6,1,6,7,13,7,13,13,13,4,4,2,4,4,4,4,7,4,4,4,4,4,4,3,4,3,2,3,3,4,3,3,3,1,1,1,1,6,38,No,3,0,1612962467,OXBbUeeV77EoiZhmYanByA**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,centro,9,4.333333333,13,1,0,1
12/21/2019 2:10,12/21/2019 2:19,0,46.27.125.48,100,573,1,12/21/2019 2:19,R_2dsDj68uxlvifZb,,,,,41.38909912,2.161102295,anonymous,EN,1,1,3,9,6,2,1,1,2,1,3,"1,2,7,8,9,10",20,0,7,7,7,5,2,,1,1,1,3,3,3,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,3,2,2,2,6,5,5,5,5,5,5,5,7,7,7,7,5,60,Nada,2,1,1486069320,OXBbUeeV77FtwfFzAaE8tw**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,3,1,1,1,1,1
12/21/2019 2:12,12/21/2019 2:21,0,62.174.172.46,100,547,1,12/21/2019 2:21,R_3KMGocIuu1YmXfV,,,,,41.38909912,2.161102295,anonymous,EN,1,1,3,9,3,4,4,3,4,5,4,"1,2,3,4,5,6,7,8",20,4,1,1,4,1,2,,5,7,7,4,9,9,1,1,1,4,7,5,7,7,7,6,7,6,5,6,4,4,1,3,1,4,4,3,1,4,4,4,4,7,7,7,4,8,31,Muy bien realizado,2,1,1591250727,OXBbUeeV77H5LCFfYIX2MQ**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,7.333333333,6.333333333,1,0,1,1
12/21/2019 2:13,12/21/2019 2:25,0,92.176.141.196,100,722,1,12/21/2019 2:25,R_3eqcuqwu8TVq8o4,,,,,41.38909912,2.161102295,anonymous,EN,1,2,5,9,5,5,5,5,4,5,3,"1,2,7,8,10",20,2,6,1,4,5,2,,3,4,4,5,7,7,5,2,1,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,1,4,4,2,3,2,1,2,2,2,2,2,2,6,44,"La inteligencia artificial tiene que estar creada por la inteligencia humana, por lo tanto jamás puede ser imparcial en su totalidad.",1,0,1644114211,OXBbUeeV77FH9-gZZrKwEQ**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,izquierdas,6.333333333,3.666666667,2.666666667,0,0,0
12/21/2019 2:14,12/21/2019 2:41,0,31.4.131.101,100,1597,1,12/21/2019 2:41,R_UN07QtGldDnztbb,,,,,40.41720581,-3.684005737,anonymous,EN,1,2,3,9,2,4,5,5,5,1,3,"1,4,8,9,10",7,1,4,4,4,4,2,,9,11,7,1,1,1,1,1,1,4,4,4,4,7,4,7,7,4,4,4,4,4,4,4,4,1,7,7,7,7,7,7,7,7,7,7,7,4,22,No,3,1,1669931748,OXBbUeeV77FMK1hbhuvFDg**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,izquierdas,1,9,1,1,0,1
12/21/2019 2:14,12/21/2019 2:24,0,188.77.246.143,100,600,1,12/21/2019 2:24,R_1mlUyfmtiEKctsf,,,,,41.56700134,2.016906738,anonymous,EN,1,1,5,9,5,3,3,3,3,5,3,1,20,3,6,6,6,6,2,,3,3,13,7,7,7,7,8,8,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,3,4,4,4,4,1,1,1,1,8,42,es muy interesante,2,1,1486083077,OXBbUeeV77HggoMATL8dAQ**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,7,6.333333333,7.666666667,1,1,0
12/21/2019 2:16,12/21/2019 2:23,0,81.61.133.254,100,412,1,12/21/2019 2:23,R_31pGzCCZ9KLLosH,,,,,41.49110413,2.140792847,anonymous,EN,1,2,3,9,3,5,4,2,4,5,3,"1,2,5,6,7,8,9,10",7,5,4,4,4,4,2,,9,4,3,4,7,4,7,7,7,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,4,7,32,,3,0,1547377180,OXBbUeeV77HdghaErk_-mw**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,centro,5,5.333333333,7,0,0,1
12/21/2019 2:17,12/21/2019 2:36,0,79.149.30.93,100,1155,1,12/21/2019 2:36,R_1Cay8jQoZjp9gkw,,,,,40.41720581,-3.684005737,anonymous,EN,1,1,3,3,5,5,4,3,4,5,3,"4,6",21,4,5,5,5,4,2,,3,4,1,2,2,3,1,1,1,4,4,1,7,7,7,7,7,1,1,1,1,1,1,1,7,7,7,7,7,4,5,5,5,7,7,7,7,5,46,,2,1,1612890081,OXBbUeeV77HflcLKr4zA6w**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,2.333333333,2.666666667,1,1,1,1
12/21/2019 2:17,12/21/2019 2:50,0,31.4.205.88,100,1986,1,12/21/2019 2:50,R_1OZcUeFdMvXJ8t8,,,,,41.38909912,2.161102295,anonymous,EN,1,2,1,9,3,5,5,2,2,5,2,"4,8",4,5,5,4,4,3,2,,3,3,3,7,9,9,3,3,2,5,4,4,5,5,3,3,3,4,3,4,3,5,5,5,4,4,3,3,3,3,3,3,3,3,4,4,3,4,25,Nada,3,0,1558734823,OXBbUeeV77GOYnjJjA5IHA**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,centro,8.333333333,3,2.666666667,1,0,0
12/21/2019 2:19,12/21/2019 2:30,0,79.152.122.168,100,670,1,12/21/2019 2:30,R_3KvzJozQ11wH5js,,,,,41.6999054,2.845596313,anonymous,EN,1,1,4,9,2,4,2,2,4,4,3,1,1,3,4,4,4,1,2,,3,2,3,10,10,10,5,5,7,5,4,4,4,6,5,5,5,6,6,7,7,6,6,6,6,7,4,5,5,7,5,6,4,5,5,6,5,6,17,,3,1,1669417276,OXBbUeeV77GaqjtF8bo74w**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,izquierdas,10,2.666666667,5.666666667,0,1,1
12/21/2019 2:19,12/21/2019 2:27,0,95.120.178.104,100,511,1,12/21/2019 2:27,R_1GnZ5iYwdkrjjKp,,,,,41.54330444,2.109405518,anonymous,EN,1,1,5,9,5,5,4,5,5,1,4,"1,2,7,8",21,5,6,6,6,6,2,,2,3,2,5,5,4,4,5,3,4,5,5,3,6,5,3,5,5,3,5,3,3,5,3,5,3,5,3,5,3,5,3,5,3,5,5,3,7,47,no ninguno,3,0,1486193367,OXBbUeeV77En-6Qn8ro73Q**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,centro,4.666666667,2.333333333,4,0,0,0
12/21/2019 2:19,12/21/2019 2:23,0,80.24.133.112,100,241,1,12/21/2019 2:23,R_e9bfJX5UzhlY60V,,,,,42.2171936,2.970092773,anonymous,EN,1,1,3,9,1,3,3,3,3,5,2,"4,6",7,4,4,4,4,5,2,,9,6,7,7,5,8,5,7,6,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,3,4,4,4,5,4,4,5,4,4,4,11,,2,0,1206598176,OXBbUeeV77FHf_Mrk0yUHw**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,6.666666667,7.333333333,6,0,1,0
12/21/2019 2:19,12/21/2019 2:43,0,80.224.89.186,100,1408,1,12/21/2019 2:43,R_wX0VUnAaXRvLMgF,,,,,41.48249817,2.19140625,anonymous,EN,1,2,3,9,6,4,3,3,4,5,2,"1,4",21,4,3,3,4,3,2,,5,1,5,5,9,5,13,13,13,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5,5,3,5,6,65,"Muy de actualidad y sumamente interesante el tema del mismo. 
Muchas gracias.",3,1,1181222218,OXBbUeeV77Gqv4htbn0CTg**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,izquierdas,6.333333333,3.666666667,13,1,1,0
12/21/2019 2:20,12/21/2019 3:04,0,95.169.234.101,100,2614,1,12/21/2019 3:04,R_3kFLs8JqASnKxs6,,,,,41.38909912,2.161102295,anonymous,EN,1,2,6,9,4,4,2,2,3,5,3,"1,2,3,7,9,10",7,3,6,4,6,1,2,,4,3,4,1,4,1,3,1,3,3,3,5,5,7,7,7,7,6,5,6,6,5,5,6,6,1,1,1,1,1,1,1,1,1,1,1,1,6,33,No,2,0,1625141737,OXBbUeeV77HEm0aJRg7RWA**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,2,3.666666667,2.333333333,0,0,0
12/21/2019 2:20,12/21/2019 2:28,0,91.126.115.127,100,448,1,12/21/2019 2:28,R_2ayG1AxSLtj34zy,,,,,41.38909912,2.161102295,anonymous,EN,1,2,5,9,4,5,3,3,4,5,3,"1,2,5,8,9,10",21,4,5,3,5,4,2,,7,7,3,4,4,3,1,1,1,5,4,4,5,7,7,7,7,3,3,1,2,3,2,2,4,6,5,5,4,4,4,4,3,7,4,5,4,8,33,,2,1,1638939223,OXBbUeeV77E_9xQZTnwPWg**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,3.666666667,5.666666667,1,1,1,1
12/21/2019 2:21,12/21/2019 3:09,0,88.16.67.235,100,2902,1,12/21/2019 3:09,R_3DdKYPHxRfhfVm3,,,,,41.54029846,2.213104248,anonymous,EN,1,2,3,9,2,5,4,4,4,5,2,5,6,5,3,2,4,1,2,,1,11,4,1,4,1,1,1,1,1,1,1,1,4,2,2,4,1,1,1,1,2,2,1,3,1,2,1,2,1,3,3,1,1,1,1,1,4,15,,3,0,1677410408,OXBbUeeV77EDetoGUILudg**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,centro,2,5.333333333,1,0,0,0
12/21/2019 2:21,12/21/2019 2:39,0,62.57.129.222,100,1059,1,12/21/2019 2:39,R_3Ld3gzSL5g7lyvg,,,,,41.44999695,2.247406006,anonymous,EN,1,2,3,9,5,3,3,1,5,5,4,"1,3,4,5,6",21,0,6,6,6,4,5,,2,3,3,4,7,10,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,1,1,1,4,4,4,1,4,4,3,7,1,1,1,7,6,52,No,1,0,1485992855,OXBbUeeV77HL4kWEQ0oY5A**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,izquierdas,7,2.666666667,1,0,0,0
12/21/2019 2:22,12/21/2019 2:28,0,5.224.4.71,100,401,1,12/21/2019 2:28,R_3nxsIQWGiCx3v3v,,,,,41.27990723,1.973297119,anonymous,EN,1,1,4,9,6,1,1,1,3,5,1,11,8,8,5,5,5,4,2,,7,12,7,7,7,7,11,11,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,65,no,3,1,1455725044,OXBbUeeV77Gm12ddlc5B9A**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,derechas,7,8.666666667,11,0,0,0
12/21/2019 2:22,12/21/2019 2:25,0,185.35.95.5,100,147,1,12/21/2019 2:25,R_4ZbkrMQKn1Ei7Ml,,,,,40.41720581,-3.684005737,anonymous,EN,1,2,4,9,2,4,5,4,3,1,4,"2,3,4,5,6",20,8,5,7,3,5,2,,3,4,6,4,4,1,4,2,2,5,5,4,6,7,6,6,4,6,3,4,6,5,5,7,6,6,6,6,3,6,7,5,4,5,3,4,3,4,13,,1,1,1563074607,OXBbUeeV77FX3k2JW2gtXg**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,derechas,3,4.333333333,2.666666667,1,1,1
12/21/2019 2:24,12/21/2019 2:45,0,83.45.101.195,100,1220,1,12/21/2019 2:45,R_27Tfn72EfTgmIpv,,,,,41.60800171,2.287704468,anonymous,EN,1,1,4,9,6,4,2,3,5,5,2,"1,2,7,8",21,4,6,3,6,4,2,,3,3,5,2,5,2,1,2,1,5,4,4,6,6,6,7,6,5,4,4,5,2,2,3,3,5,5,6,5,6,6,6,5,6,5,5,4,5,59,Me parece muy interesante y con preguntas muy bien pensadas,2,1,1485966188,OXBbUeeV77EgZlAO7flwoA**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,3,3.666666667,1.333333333,1,1,1
12/21/2019 2:26,12/21/2019 2:34,0,93.176.152.105,100,500,1,12/21/2019 2:34,R_22tceHNq0EI3rdK,,,,,41.38909912,2.161102295,anonymous,EN,1,1,5,9,5,5,4,4,4,1,4,"1,2,4,5,6,7,8,9,10",21,2,7,6,6,7,2,,1,3,1,3,11,3,1,1,1,6,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,2,2,5,5,1,1,3,3,1,1,3,2,8,51,,3,0,1664637915,OXBbUeeV77Ftt4iHghZg3Q**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,izquierdas,5.666666667,1.666666667,1,0,0,0
12/21/2019 2:26,12/21/2019 2:46,0,92.59.121.215,100,1168,1,12/21/2019 2:46,R_3dX1IVKnyV01sYc,,,,,41.39489746,2.175598145,anonymous,EN,1,1,5,9,6,4,2,1,3,"1,2,4",3,"4,7,8",21,9,5,4,5,5,2,,11,3,4,10,13,11,11,13,11,6,3,5,5,6,4,6,6,4,4,4,3,3,2,3,1,1,1,1,1,4,3,1,1,1,1,1,1,10,63,,1,0,1486076828,OXBbUeeV77F96dStVHbLNg**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,derechas,11.33333333,6,11.66666667,1,0,1
12/21/2019 2:28,12/21/2019 2:42,0,88.15.99.36,100,847,1,12/21/2019 2:42,R_2BkxaiHgpnvROC6,,,,,41.3500061,2.083297729,anonymous,EN,1,1,4,9,4,4,3,2,4,5,2,"4,6",21,3,4,5,4,4,2,,7,9,1,9,13,12,1,1,1,7,7,7,7,7,4,7,7,4,4,7,4,4,4,7,4,7,4,4,4,1,1,1,1,7,7,7,4,7,34,NO,2,1,1486063067,OXBbUeeV77FoPQlIBZULqA**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,11.33333333,5.666666667,1,0,1,1
12/21/2019 2:28,12/21/2019 2:38,0,2.152.48.209,100,612,1,12/21/2019 2:38,R_uw8qNPJlq3B5IZz,,,,,41.38909912,2.161102295,anonymous,EN,1,1,6,9,6,1,1,1,3,1,2,"1,2,3,4,5,6,7,8,9,10",21,2,6,4,7,4,2,,3,4,1,2,2,2,1,1,1,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,7,6,6,6,10,55,,1,1,1486082219,OXBbUeeV77GDtodN9YU00w**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,izquierdas,2,2.666666667,1,1,1,1
12/21/2019 2:29,12/21/2019 2:32,0,91.126.19.98,100,208,1,12/21/2019 2:32,R_XKVTiNw9GoYhROV,,,,,41.38909912,2.161102295,anonymous,EN,1,2,5,9,3,4,3,2,2,4,1,"1,2,3,4,5,8,9,10",6,4,4,4,4,4,2,,7,7,7,8,6,7,6,8,8,4,4,4,4,4,3,5,5,4,4,4,4,4,2,3,3,4,3,5,5,4,3,3,5,4,4,4,4,9,32,no,2,0,1486068829,OXBbUeeV77GKuAZdkFcGLA**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,7,7,7.333333333,0,0,1
12/21/2019 2:32,12/21/2019 2:49,0,91.126.123.48,100,1047,1,12/21/2019 2:49,R_2ZVtIqaSkNwHFTA,,,,,41.38909912,2.161102295,anonymous,EN,1,1,3,9,4,5,2,2,5,5,4,"1,2,7,8,10",20,4,4,1,3,4,2,,1,4,1,3,8,5,1,1,1,1,1,1,1,5,3,4,5,1,2,2,1,1,1,1,2,4,2,1,1,5,3,3,3,7,4,4,4,3,41,,1,1,1486585554,OXBbUeeV77EUYIj8ZOCJbA**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,izquierdas,5.333333333,2,1,1,1,1
